,epi_week,date,country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,last_info_date
939023,44,2020-10-25,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
939836,44,2020-10-26,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,5,1039,13.74779,751.78721,0.01829,SES,2020-11-27
939896,44,2020-10-26,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,1,189,9.57075,904.43604,0.010579999999999999,SES,2020-11-27
940512,44,2020-10-26,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
940689,44,2020-10-26,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
940775,44,2020-10-26,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
940985,44,2020-10-26,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
942054,44,2020-10-26,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,1,55,15.31042,421.03652,0.03636,SES,2020-11-27
942222,44,2020-10-26,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
942620,44,2020-10-26,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,17,11.54734,196.30485,0.058820000000000004,SES,2020-11-27
943143,44,2020-10-26,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
943365,44,2020-10-26,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
943499,44,2020-10-26,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,6,50,0.0,433.27556,0.0,SES,2020-11-27
943622,44,2020-10-26,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
943744,44,2020-10-26,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,69,46.16805,796.39889,0.05797000000000001,SES,2020-11-27
944318,44,2020-10-26,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,8,815,23.205189999999998,900.58234,0.025769999999999998,SES,2020-11-27
944618,44,2020-10-26,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
945431,44,2020-10-27,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,0,1039,13.74779,751.78721,0.01829,SES,2020-11-27
945491,44,2020-10-27,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,189,9.57075,904.43604,0.010579999999999999,SES,2020-11-27
946107,44,2020-10-27,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
946284,44,2020-10-27,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
946370,44,2020-10-27,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
946580,44,2020-10-27,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
947649,44,2020-10-27,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,55,15.31042,421.03652,0.03636,SES,2020-11-27
947817,44,2020-10-27,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
948215,44,2020-10-27,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,3,20,11.54734,230.94688,0.05,SES,2020-11-27
948738,44,2020-10-27,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
948960,44,2020-10-27,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
949094,44,2020-10-27,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,50,0.0,433.27556,0.0,SES,2020-11-27
949217,44,2020-10-27,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
949339,44,2020-10-27,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,69,46.16805,796.39889,0.05797000000000001,SES,2020-11-27
949913,44,2020-10-27,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,2,817,23.205189999999998,902.7923599999999,0.0257,SES,2020-11-27
950213,44,2020-10-27,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
951026,44,2020-10-28,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,23,1062,13.74779,768.42928,0.01789,SES,2020-11-27
951086,44,2020-10-28,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,1,190,9.57075,909.22142,0.01053,SES,2020-11-27
951702,44,2020-10-28,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
951879,44,2020-10-28,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
951965,44,2020-10-28,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
952175,44,2020-10-28,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
953244,44,2020-10-28,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,1,56,15.31042,428.69172000000003,0.035710000000000006,SES,2020-11-27
953412,44,2020-10-28,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
953810,44,2020-10-28,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,1,21,11.54734,242.49423,0.047619999999999996,SES,2020-11-27
954333,44,2020-10-28,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
954555,44,2020-10-28,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
954689,44,2020-10-28,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,50,0.0,433.27556,0.0,SES,2020-11-27
954812,44,2020-10-28,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
954934,44,2020-10-28,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,4,73,46.16805,842.56694,0.05479,SES,2020-11-27
955508,44,2020-10-28,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,1,818,23.205189999999998,903.8973699999999,0.02567,SES,2020-11-27
955808,44,2020-10-28,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
956621,44,2020-10-29,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,0,1062,13.74779,768.42928,0.01789,SES,2020-11-27
956681,44,2020-10-29,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,190,9.57075,909.22142,0.01053,SES,2020-11-27
957297,44,2020-10-29,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
957474,44,2020-10-29,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
957560,44,2020-10-29,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
957770,44,2020-10-29,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
958839,44,2020-10-29,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,56,15.31042,428.69172000000003,0.035710000000000006,SES,2020-11-27
959007,44,2020-10-29,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
959405,44,2020-10-29,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,21,11.54734,242.49423,0.047619999999999996,SES,2020-11-27
959928,44,2020-10-29,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
960150,44,2020-10-29,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
960284,44,2020-10-29,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,50,0.0,433.27556,0.0,SES,2020-11-27
960407,44,2020-10-29,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
960529,44,2020-10-29,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,73,46.16805,842.56694,0.05479,SES,2020-11-27
961103,44,2020-10-29,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,1,819,23.205189999999998,905.0023800000001,0.025639999999999996,SES,2020-11-27
961403,44,2020-10-29,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
962216,44,2020-10-30,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,0,1062,13.74779,768.42928,0.01789,SES,2020-11-27
962276,44,2020-10-30,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,190,9.57075,909.22142,0.01053,SES,2020-11-27
962892,44,2020-10-30,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
963069,44,2020-10-30,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
963155,44,2020-10-30,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
963365,44,2020-10-30,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
964434,44,2020-10-30,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,56,15.31042,428.69172000000003,0.035710000000000006,SES,2020-11-27
964602,44,2020-10-30,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
965000,44,2020-10-30,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,21,11.54734,242.49423,0.047619999999999996,SES,2020-11-27
965523,44,2020-10-30,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
965745,44,2020-10-30,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
965879,44,2020-10-30,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,50,0.0,433.27556,0.0,SES,2020-11-27
966002,44,2020-10-30,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
966124,44,2020-10-30,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,73,46.16805,842.56694,0.05479,SES,2020-11-27
966698,44,2020-10-30,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,0,819,23.205189999999998,905.0023800000001,0.025639999999999996,SES,2020-11-27
966998,44,2020-10-30,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
967811,44,2020-10-31,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,0,1062,13.74779,768.42928,0.01789,SES,2020-11-27
967871,44,2020-10-31,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,190,9.57075,909.22142,0.01053,SES,2020-11-27
968487,44,2020-10-31,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
968664,44,2020-10-31,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
968750,44,2020-10-31,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
968960,44,2020-10-31,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
970029,44,2020-10-31,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,56,15.31042,428.69172000000003,0.035710000000000006,SES,2020-11-27
970197,44,2020-10-31,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
970595,44,2020-10-31,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,21,11.54734,242.49423,0.047619999999999996,SES,2020-11-27
971118,44,2020-10-31,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
971340,44,2020-10-31,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
971474,44,2020-10-31,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,50,0.0,433.27556,0.0,SES,2020-11-27
971597,44,2020-10-31,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
971719,44,2020-10-31,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,73,46.16805,842.56694,0.05479,SES,2020-11-27
972293,44,2020-10-31,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,0,819,23.205189999999998,905.0023800000001,0.025639999999999996,SES,2020-11-27
972593,44,2020-10-31,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
973406,45,2020-11-01,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,0,1062,13.74779,768.42928,0.01789,SES,2020-11-27
973466,45,2020-11-01,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,190,9.57075,909.22142,0.01053,SES,2020-11-27
974082,45,2020-11-01,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
974259,45,2020-11-01,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
974345,45,2020-11-01,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
974555,45,2020-11-01,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
975624,45,2020-11-01,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,56,15.31042,428.69172000000003,0.035710000000000006,SES,2020-11-27
975792,45,2020-11-01,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
976190,45,2020-11-01,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,21,11.54734,242.49423,0.047619999999999996,SES,2020-11-27
976713,45,2020-11-01,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
976935,45,2020-11-01,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
977069,45,2020-11-01,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,50,0.0,433.27556,0.0,SES,2020-11-27
977192,45,2020-11-01,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
977314,45,2020-11-01,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,73,46.16805,842.56694,0.05479,SES,2020-11-27
977888,45,2020-11-01,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,0,819,23.205189999999998,905.0023800000001,0.025639999999999996,SES,2020-11-27
978188,45,2020-11-01,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
979001,45,2020-11-02,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,0,1062,13.74779,768.42928,0.01789,SES,2020-11-27
979061,45,2020-11-02,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,190,9.57075,909.22142,0.01053,SES,2020-11-27
979677,45,2020-11-02,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
979854,45,2020-11-02,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
979940,45,2020-11-02,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
980150,45,2020-11-02,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
981219,45,2020-11-02,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,56,15.31042,428.69172000000003,0.035710000000000006,SES,2020-11-27
981387,45,2020-11-02,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
981785,45,2020-11-02,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,21,11.54734,242.49423,0.047619999999999996,SES,2020-11-27
982308,45,2020-11-02,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
982530,45,2020-11-02,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
982664,45,2020-11-02,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,50,0.0,433.27556,0.0,SES,2020-11-27
982787,45,2020-11-02,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
982909,45,2020-11-02,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,73,46.16805,842.56694,0.05479,SES,2020-11-27
983483,45,2020-11-02,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,0,819,23.205189999999998,905.0023800000001,0.025639999999999996,SES,2020-11-27
983783,45,2020-11-02,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
984596,45,2020-11-03,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,9,1071,13.74779,774.9413900000001,0.017740000000000002,SES,2020-11-27
984656,45,2020-11-03,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,1,191,9.57075,914.0068,0.01047,SES,2020-11-27
985272,45,2020-11-03,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
985449,45,2020-11-03,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
985535,45,2020-11-03,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
985745,45,2020-11-03,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
986814,45,2020-11-03,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,56,15.31042,428.69172000000003,0.035710000000000006,SES,2020-11-27
986982,45,2020-11-03,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
987380,45,2020-11-03,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,21,11.54734,242.49423,0.047619999999999996,SES,2020-11-27
987903,45,2020-11-03,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
988125,45,2020-11-03,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
988259,45,2020-11-03,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,22,72,0.0,623.9168099999999,0.0,SES,2020-11-27
988382,45,2020-11-03,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
988504,45,2020-11-03,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,73,46.16805,842.56694,0.05479,SES,2020-11-27
989078,45,2020-11-03,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,14,833,23.205189999999998,920.4725,0.02521,SES,2020-11-27
989378,45,2020-11-03,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,32,12.3885,396.43211,0.03125,SES,2020-11-27
990191,45,2020-11-04,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,19,19,1090,13.74779,788.68918,0.01743,SES,2020-11-27
990251,45,2020-11-04,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,191,9.57075,914.0068,0.01047,SES,2020-11-27
990867,45,2020-11-04,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,1,0,30,24.69746,740.92368,0.03333,SES,2020-11-27
991044,45,2020-11-04,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,54,0.0,1368.4744,0.0,SES,2020-11-27
991130,45,2020-11-04,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,17,0.0,494.04242999999997,0.0,SES,2020-11-27
991340,45,2020-11-04,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,2,0,86,19.56373,841.2403400000001,0.02326,SES,2020-11-27
992409,45,2020-11-04,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,56,15.31042,428.69172000000003,0.035710000000000006,SES,2020-11-27
992577,45,2020-11-04,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,51,19.5733,998.2384,0.01961,SES,2020-11-27
992975,45,2020-11-04,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,21,11.54734,242.49423,0.047619999999999996,SES,2020-11-27
993498,45,2020-11-04,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
993720,45,2020-11-04,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,2,0,26,22.026429999999998,286.34361,0.07692,SES,2020-11-27
993854,45,2020-11-04,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,72,0.0,623.9168099999999,0.0,SES,2020-11-27
993977,45,2020-11-04,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
994099,45,2020-11-04,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,73,46.16805,842.56694,0.05479,SES,2020-11-27
994673,45,2020-11-04,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,21,2,835,23.205189999999998,922.68252,0.02515,SES,2020-11-27
